origin_id|date_start|date_end|scien_name|life_stage|length|weight|quantity|q_unit|gear_type|fishing_a|soak_time|effort|start_lat|start_lon|end_lat|end_long|time_utc|depth|temp_c|notes|citation|restr|restr_desc|dataset|place|species_fk|species_fi|count_qual|gear_other
FI_fish_237|16/08/2007||Gasterosteus aculeatus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_238|16/08/2007||Gobius niger|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_239|16/08/2007||Gobius niger|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_240|16/08/2007||Gymnocephalus cernua|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_241|16/08/2007||Gymnocephalus cernua|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_242|16/08/2007||Leuciscus idus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_243|16/08/2007||Leuciscus idus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_244|16/08/2007||Osmerus eperlanus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_245|16/08/2007||Osmerus eperlanus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_246|16/08/2007||Perca fluviatilis|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_247|16/08/2007||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_248|16/08/2007||Platichthys flesus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_249|16/08/2007||Platichthys flesus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_250|16/08/2007||Rutilus rutilus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_251|16/08/2007||Rutilus rutilus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_252|16/08/2007||Sprattus sprattus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_253|16/08/2007||Sprattus sprattus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_254|16/08/2007||Taurulus bubalis|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_255|16/08/2007||Taurulus bubalis|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_256|16/08/2007||Zoarces viviparus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_257|16/08/2007||Zoarces viviparus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_258|16/08/2007||Abramis brama|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_259|16/08/2007||Alburnus alburnus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_260|16/08/2007||Blicca bjoerkna|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_261|16/08/2007||Blicca bjoerkna|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_262|16/08/2007||Clupea harengus|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_263|16/08/2007||Clupea harengus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_264|16/08/2007||Coregonus maraena|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_265|16/08/2007||Gymnocephalus cernua|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_266|16/08/2007||Gymnocephalus cernua|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_267|16/08/2007||Osmerus eperlanus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_268|16/08/2007||Perca fluviatilis|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_269|16/08/2007||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_270|16/08/2007||Platichthys flesus|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_271|16/08/2007||Rutilus rutilus|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_272|16/08/2007||Rutilus rutilus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_273|16/08/2007||Sander lucioperca|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_274|16/08/2007||Sprattus sprattus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_275|16/08/2007||Vimba vimba|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_276|16/08/2007||Abramis brama|Juvenile|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_277|16/08/2007||Alburnus alburnus|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_278|16/08/2007||Blicca bjoerkna|Juvenile|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_279|16/08/2007||Blicca bjoerkna|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_280|16/08/2007||Clupea harengus|Juvenile|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_281|16/08/2007||Clupea harengus|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_282|16/08/2007||Esox lucius|Juvenile|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_283|16/08/2007||Gymnocephalus cernua|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_284|16/08/2007||Leuciscus idus|Juvenile|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_285|16/08/2007||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_286|16/08/2007||Rutilus rutilus|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_287|16/08/2007||Sander lucioperca|Juvenile|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_288|16/08/2007||Scardinius erythrophthalmus|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_289|16/08/2007||Sprattus sprattus|Adult|||1|presence/absence|Gill net||12||60.37055|22.43902||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Kaitvesi||||
FI_fish_290|16/08/2007||Abramis brama|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_291|16/08/2007||Alburnus alburnus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_292|16/08/2007||Blicca bjoerkna|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_293|16/08/2007||Blicca bjoerkna|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_294|16/08/2007||Clupea harengus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_295|16/08/2007||Esox lucius|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_296|16/08/2007||Gasterosteus aculeatus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_297|16/08/2007||Gobius niger|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_298|16/08/2007||Gymnocephalus cernua|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_299|16/08/2007||Hyperoplus lanceolatus|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_300|16/08/2007||Hyperoplus lanceolatus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_301|16/08/2007||Leuciscus idus|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_302|16/08/2007||Leuciscus idus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_303|16/08/2007||Perca fluviatilis|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_304|16/08/2007||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_305|16/08/2007||Platichthys flesus|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_306|16/08/2007||Rutilus rutilus|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_307|16/08/2007||Rutilus rutilus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_308|16/08/2007||Sander lucioperca|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_309|16/08/2007||Scophthalmus maximus|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_310|16/08/2007||Sprattus sprattus|Adult|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_311|16/08/2007||Vimba vimba|Juvenile|||1|presence/absence|Gill net||12||59.8389|23.2425||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Tvärminne||||
FI_fish_312|16/08/2007||Abramis brama|Juvenile|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_313|16/08/2007||Blicca bjoerkna|Juvenile|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_314|16/08/2007||Blicca bjoerkna|Adult|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_315|16/08/2007||Gymnocephalus cernua|Juvenile|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_316|16/08/2007||Gymnocephalus cernua|Adult|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_317|16/08/2007||Perca fluviatilis|Juvenile|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_318|16/08/2007||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_319|16/08/2007||Rutilus rutilus|Juvenile|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_320|16/08/2007||Rutilus rutilus|Adult|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_321|16/08/2007||Sander lucioperca|Juvenile|||1|presence/absence|Gill net||12||60.20264|24.99996||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Vanhankaupunginlahti||||
FI_fish_322|16/08/2008||Alburnus alburnus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_323|16/08/2008||Clupea harengus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_324|16/08/2008||Clupea harengus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_325|16/08/2008||Coregonus maraena|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_326|16/08/2008||Coregonus maraena|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_327|16/08/2008||Esox lucius|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_328|16/08/2008||Gasterosteus aculeatus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_329|16/08/2008||Gobius niger|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_330|16/08/2008||Gobius niger|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_331|16/08/2008||Leuciscus idus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_332|16/08/2008||Leuciscus idus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_333|16/08/2008||Myoxocephalus quadricornis|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_334|16/08/2008||Myoxocephalus quadricornis|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_335|16/08/2008||Osmerus eperlanus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_336|16/08/2008||Osmerus eperlanus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_337|16/08/2008||Perca fluviatilis|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_338|16/08/2008||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_339|16/08/2008||Platichthys flesus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_340|16/08/2008||Platichthys flesus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_341|16/08/2008||Rutilus rutilus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_342|16/08/2008||Rutilus rutilus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_343|16/08/2008||Taurulus bubalis|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_344|16/08/2008||Taurulus bubalis|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_345|16/08/2008||Zoarces viviparus|Juvenile|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_346|16/08/2008||Zoarces viviparus|Adult|||1|presence/absence|Gill net||12||60.04025|21.51101||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Brunskär||||
FI_fish_347|16/08/2008||Abramis brama|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_348|16/08/2008||Alburnus alburnus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_349|16/08/2008||Clupea harengus|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_350|16/08/2008||Clupea harengus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_351|16/08/2008||Gobius niger|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_352|16/08/2008||Gobius niger|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_353|16/08/2008||Gymnocephalus cernua|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_354|16/08/2008||Nerophis ophidion|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_355|16/08/2008||Nerophis ophidion|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_356|16/08/2008||Osmerus eperlanus|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_357|16/08/2008||Pelecus cultratus|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_358|16/08/2008||Perca fluviatilis|Juvenile|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
FI_fish_359|16/08/2008||Perca fluviatilis|Adult|||1|presence/absence|Gill net||12||60.1746|24.88351||||||||Yes|"Source ""Finnish National test fishing register"" must be mentioned"|Luke_gillnet_fish_FI|Helsinki läntinen||||
